Distrito,Apartado,Número de archivo,Situación Destino,Destino,Solar
MORATALAZ,PARQUES Y JARDINES,300.609,AVENIDA DE MORATALAZ NUM 183,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. PARQUE URBANO. EN SU PERÍMETRO SE ENCUENTRAINCLUÍDA LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE Z (PISTA DE PATINAJE Y 2 TENIS DE MESA), SITUADA ENLA CALLE M ARROQUINA NÚMERO 88 POSTERIOR (PARQUE DE MORATALAZ) Y UN QUIOSCO DE BEBIDAS.",47200.00 m2
MORATALAZ,PARQUES Y JARDINES,300.61,CALLE ARROYO BELINCOSO C/V AV. DOCTOR GARCÍA TAPIA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. PARQUE DE BARRIO,19000.00 m2
MORATALAZ,PARQUES Y JARDINES,300.62,"CALLE DE MOLNA DE SEGURA, FRENTE AL NUM 19-31",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. PARQUE URBANO. DENTRO DE SU PERÍMETRO SEENCUENTRA UBICADA UNA CASETA DE PERSONAL Y ALMACÉN.,30500.00 m2
MORATALAZ,PARQUES Y JARDINES,300.614,AVENIDA DOCTOR GARCIA TAPIA 76 C/V C/ ARROYO BELINCOSO,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO, EN CUYO INTERIOR SE ENCUENTRA LA INSTALACIÓNDEPORTIVA BÁSICA ARROYO BELINCOSO (PISTA POLIDEPORTIVA CON MARCAJES DE FÚTBOL SALA Y 2 BALONCESTOS).",2250.00 m2
MORATALAZ,PARQUES Y JARDINES,300.615,CALLE PRIMAVERA DE PRAGA C/V C/CAMINO DE LOS VINATEROS NUM 11,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ES LA PARCELA 12-A DEL API 14-02 CAMINO DE LOSVINATEROS-ARROYO DE LA MEDIA LEGUA.,490.65 m2
MORATALAZ,PARQUES Y JARDINES,300.616,CALLE DEL CAMINO DE LOS VINATEROS NUM 32,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ES LA PARCELA 12-C DEL API 14-02 CAMINO DE LOSVINATEROS-ARROYO DE LA MEDIA LEGUA.,357.20 m2
MORATALAZ,PARQUES Y JARDINES,300.617,CALLE DE CARMEN AMAYA NUM 16,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1230.00 m2
MORATALAZ,PARQUES Y JARDINES,300.618,CALLE DEL CORREGIDOR DIEGO CABEZA DE VACA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,4569.52 m2
MORATALAZ,PARQUES Y JARDINES,300.619,CALLE DEL CAMINO DE LOS VINATEROS NUM 159-B,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. LA MITAD DE LA PARCELA EN SUPERFICIE ESTÁDESTINADA A JARDÍN CON COLUMPIOS Y UNA PISTA DE PATINAJE, Y LA OTRA MITAD A APARCAMIENTO ENSUPERFICIE. EN EL S UBSUELO DE ESTA PARCELA EXISTE UN APARCAMIENTO PARA RESIDENTES (APARCAMIENTOVINATEROS I).",3890.00 m2
MORATALAZ,PARQUES Y JARDINES,300.621,CALLE DEL CAMINO DE LOS VINATEROS NUM 30,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ES LA PARCELA 12-B DEL API 14-02 CAMINO DE LOSVINATEROS-ARROYO DE LA MEDIA LEGUA.,156.80 m2
MORATALAZ,PARQUES Y JARDINES,300.622,AVENIDA DE MORATALAZ NUM 183,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ESTE ACTIVO ES UNA PARTE DEL PARQUE DE MORATALAZ,6267.20 m2
MORATALAZ,PARQUES Y JARDINES,300.623,PLAZA DE MANUEL DE LA QUINTANA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ESTE ACTIVO ES UNA PARTE DEL PARQUE DEMORATALAZ.,3087.54 m2
MORATALAZ,PARQUES Y JARDINES,300.624,CALLE DEL CAMINO DE LOS VINATEROS NUM 107-B,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ESTE ACTIVO ES UNA PARTE DEL PAR MARROQUINA.,982.00 m2
MORATALAZ,PARQUES Y JARDINES,300.625,CALLE DE LA MARROQUINA NUM 70,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ESTE ACTIVO ES UNA PARTE DEL PAR MARROQUINA.,235.00 m2
MORATALAZ,PARQUES Y JARDINES,300.626,AVENIDA DEL DOCTOR GACIA TAPIA NUM 51,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRAINCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICA JOSÉ DE PASAMONTE (PISTA DE BALONCESTO), SITUADA EN LAAVENIDA DEL DOCTOR GARCIA TAPIA NÚMERO 51.",3910.00 m2
MORATALAZ,PARQUES Y JARDINES,300.627,CALLE DE RAMÓN ARECES NUM 1,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRAINCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICA AVENIDA DE MORATALAZ-M-30 (PISTA DE PATINAJE), SITUADA EN LACALLE RAMÓN ARECES NÚMERO 1 Y UNA CASETA PREFABRICADA.",21277.50 m2
MORATALAZ,PARQUES Y JARDINES,300.628,CALLE DE FLANDES NUM 6,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO SE ENCUENTRA INCLIDA LAINSTALACIÓN DEPORTIVA BÁSICA LYON-FLANDES (PISTA DE FÚTBOL SALA), SITUADA EN LA CALLE FLANDES NÚMERO9 B.",7409.00 m2
MORATALAZ,PARQUES Y JARDINES,301.076,AVENIDA DEL DOCTOR GARCIA TAPIA NUM 59,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.,26957.00 m2
MORATALAZ,PARQUES Y JARDINES,301.229,CALLE DE LITUANIA NUM 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,8318.00 m2
MORATALAZ,PARQUES Y JARDINES,301.305,CALLE DE ANTONIO CUMELLA NUM 6,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,4495.00 m2
MORATALAZ,PARQUES Y JARDINES,301.306,CALLE DE LA CIUDAD ENCANTADA NUM 16,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3799.00 m2
MORATALAZ,PARQUES Y JARDINES,301.307,AVENIDA DEL DOCTOR GARCÍA TAPIA NUM 165,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,2648.00 m2
MORATALAZ,PARQUES Y JARDINES,301.308,CALLE FUENTE CARRANTONA NUM 22,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1720.00 m2
MORATALAZ,PARQUES Y JARDINES,301.464,CALLE DE LA FUENTE CARRANTONA NUM 20,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR PARQUE URBANO. EN EL INTERIOR DE SU PERÍMETROSE ENCUENTA UNA CASETA DE PERSONAL Y ALMACÉN EN LA CALLE DE LA LAGUNA NEGRA.,28261.00 m2
MORATALAZ,PARQUES Y JARDINES,301.465,CALLE DE LAPONIA NUM 6,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,2227.00 m2
MORATALAZ,PARQUES Y JARDINES,301.466,CALLE DE EL CAIRO NUM 2,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,6526.00 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.63,"CALLE DE LOS MISTERIOS, C/V C/ DE ARTURO SORIA",DOTACIONAL SERVICIOS COLECTIVOS VÍA PÚBLICA SECUNDARIA SEGÚN PGOUM97.,1838.00 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.631,CALLE DE ANTONIO PIRALA NUM 8,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERIMETRO SE ENCUENTRA UBICADA LAINSTALACIÓN DEPORTIVA BÁSICA PARQUE ANTONIO PIRALA (2 PISTAS DE BALONCESTO Y 1 PISTA PDE FÚTBOLSALA), SITUADA EN LA C/ DE ANTONIO PIRALA, S/N.",25000.00 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.632,CALLE DE LUIS RUIZ NUM 29,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2080.00 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.633,AVENIDA DEL MARQUES DE CORBERA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,892.00 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.634,AVENIDA DE DAROCA NUM 95,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DEL PERIMETRO DEL PARQUE SE ENCUENTRANUBICADAS UNA CASETA DE JARDINERIA Y LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE ARRIAGA (2 PISTAS DEBALONCESTO Y PISTA DE FÚTBOL SALA), SITUADA EN LA AVENIDA DE DAROCA, 93.",122000.00 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.635,CALLE DE FÉLIX RODRÍGUEZ DE LA FUENTE NUM 26,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. DENTRO DE SU PERIMETRO SE ENCUENTRA UBICADASUNA CASETA DE JARDINERIA,UNA PISTA DE PATINAJE Y LA INSTALACIÓN DEPORTIVA BÁSICA ARROYO DE LA MEDIALE GUA(CAMPO DE FÚTBOL 11 DE CÉSPED ARTIFICIAL, 2 PISTAS DE FÚTBOL SALA, 2 PISTAS DE BALONCESTO YPISTA DE CALVA), SITUADA EN LA AVENIDA DE LAS TRECE ROSAS 3-B"".",198620.00 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.636,CALLE DE JOSÉ DEL HIERRO NUM 1,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. PARQUE URBANO. DENTRO DE SU PERIMETRO SEENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE EL CALERO (PISTA DE BALONCESTO. ROCÓDROMO.PISTA DE CALI STENIA. 10 PISTAS DE PETANCA) SITUADA EN LA CALLE VIRGEN DE NURIA, S/N.",68550.00 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.637,CALLE DE SALVADOR DE MADARIAGA NUM 7,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERIMETRO SE ENCUENTRAN UBICADOS ELCAMPO DE FUTBOL ""SAN PASCUAL"" Y LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE SALVADOR DE MADARIAGA (PISTADE BALONCESTO, 2 PISTAS DE ECUAVOLEY, MINIFRONTÓN COMPARTIDA CON 1 PISTA DE ECUAVOLEY).",21909.82 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.638,CALLE DE EZEQUIEL SOLANA NUM 47,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. AJARDINAMIENTO DE ANTIGUO SOLAR; DENTRO DE SUPERÍMETRO SE ENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA VITAL AZA(PISTA DE BALONCESTO),SITUADA EN LA CALLE VITAL AZA CON VUELTA A LA CALLE EZEQUIEL SOLANA.",1996.99 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.643,CALLE DE SANTURCE NUM 64,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,11679.51 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.644,CALLE DE GANDHI NUM 16,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,6543.75 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.645,CALLE DE JAZMÍN NUM 37-55,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRAINCLUIDA PARTE DE LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE MANUEL AZAÑA (PISTA DE BALONCESTO) SITUADAEN LA CALLE JAZMÍN, 51.",6328.00 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.64,CALLE DE COSTA RICA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,9304.38 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.641,CALLE DE SANTURCE NUM 32,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,2860.00 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.642,CALLE DE LA VEREDA DEL CARMEN NUM 6,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,789.00 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.646,CALLE DE CALERUEGA NUM 52,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA CALERUEGA (PISTA DE BALONCESTO), SITUADA EN LA C/ CALERUEGA, 52.",1906.00 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.647,CALLE DE JAZMÍN NUM 36,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. EN EL PERÍMETRO DE LA PARCELA SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA JAZMÍN (PISTA POLIDEPORTIVA), SITUADA EN LA CALLE JAZMÍN Nº 36.",28093.86 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.648,CALLE DE AGASTIA NUM 87,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO ESTÁ INCLUIDA LA INSTALACIÓNDEPORTIVA BÁSICA SAN JUAN BAUTISTA (PISTA POLIDEPORTIVA CON MARCAJES DE FÚTBOL SALA Y 2 BALONCESTOSTRANSVERS ALES), SITUADA EN LA CALLE AGASTIA C/V CALLE CIDAMÓN.",12740.00 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.649,CALLE DE CALERUEGA NUM 65,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA CALERUEGA-ARTE (PISTA DE BALONCESTO), SITUADA EN LA CALLE CALERUEGA, 65C/V CALLE ARTE, 2.",1973.00 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.65,CALLE DE ARTURO SORIA NUM 233,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA PARQUE EL CEDRAL (PISTA DE BALONCESTO), SITUADA EN LA C/ DE ARTUROSORIA, 233.",4990.37 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.651,PLAZA DE BAMI C/V CALLE DE BENIDORM NUM 15,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA PLAZA DE BAMI-BENIDORM (PISTA DE BALONCESTO), SITUADA EN LA CALLE JOSÉVILLENA C/V C/ BENIDORM.",10635.59 m2
CIUDAD LINEAL,PARQUES Y JARDINES,300.629,AVENIDA DEL MARQUES DE CORBERA C/V AV. DE DAROCA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERIMETRO SE ENCUENTRA UBICADA UNAPISTA DE PATINAJE.,1199.23 m2
CIUDAD LINEAL,PARQUES Y JARDINES,301.258,CALLE DE SALVADOR DE MADARIAGA NUM 9,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,318.92 m2
CIUDAD LINEAL,PARQUES Y JARDINES,301.309,CALLE DEL DOCTOR CIRAJAS NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,5758.35 m2
CIUDAD LINEAL,PARQUES Y JARDINES,301.452,CALLE DE ALCALÁ NUM 415,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,2332.80 m2
CIUDAD LINEAL,PARQUES Y JARDINES,301.453,CALLE DE EMILIO FERRARI NUM 72,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1477.58 m2
CIUDAD LINEAL,PARQUES Y JARDINES,301.467,CALLE DE MALMOE NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR PARQUE URBANO.,9034.00 m2
HORTALEZA,PARQUES Y JARDINES,300.652,AVENIDA DE AMERICA C/V AV. DE CARONDELET,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO. FORMA JUNTO CON EL ACTIVO35/2415 LA TOTALIDAD DEL PARQUE PINAR DE BARAJAS.,76716.00 m2
HORTALEZA,PARQUES Y JARDINES,300.653,CALLE DE BACARES NUM 22,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. PARQUE URBANO DENTRO DEL PERIMETRO DEL PARQUE SEENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE DE MANOTERAS-VÉLEZ RUBIO (PISTA DEBALONCESTO CON EQUIPAMIENTO PARA 2 BALONCESTOS TRANSVERSALES, PISTA DE PATINAJE, 3 TENIS DE MESA Y 2PISTAS DE CALVA).",20274.00 m2
HORTALEZA,PARQUES Y JARDINES,300.654,AVENIDA DE AMERICA C/V AV. DEL PAPA NEGRO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. DESARROLLO CON FINCAS A LA AVENIDA DEL PAPANEGRO. PARQUE URBANO. FORMA JUNTO CON EL ACTIVO 35/2408 LA TOTALIDAD DEL PARQUE PINAR DE BARAJAS.,139977.75 m2
HORTALEZA,PARQUES Y JARDINES,300.655,"CALLE DEL MAR DEL JAPON, 7 C/V C/ DEL MAR MEDITERRÁNEO NUM 6","DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRAINCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICA MAR DE JAPÓN, PISTA DE PATINAJE, SITUADA EN LA CALLE MAR DEJAPÓN NÚMERO 7.",1367.89 m2
HORTALEZA,PARQUES Y JARDINES,300.656,CALLE DE ULISES NUM 23NUM 23,"ESTÁ CALIFICADO DE VÍA PÚBLICA PRINCIPAL EN EL PGOUM97. COINCIDE CON LA PARCELA DE BAJA EN PMS NÚMERO1.378, TRANSMITIDA AL INVENTARIO GENERAL DE BIENES.",3533.00 m2
HORTALEZA,PARQUES Y JARDINES,300.673,AVENIDA DE LOGROÑO NUM 8,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,840.00 m2
HORTALEZA,PARQUES Y JARDINES,300.681,"CAMINO DE LA HUERTA, 301 C/V C/ DEL PADRE ARRUPE","DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ANTERIORMENTE DENOMINADO C/ SAN ENRIQUE DE OSSO,Nº 301.",2500.00 m2
HORTALEZA,PARQUES Y JARDINES,300.682,CALLE DE JULIO CARO BAROJA NUM 41,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,3600.00 m2
HORTALEZA,PARQUES Y JARDINES,300.683,AVENIDA DE LOGROÑO NUM 10 F-J,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,2175.00 m2
HORTALEZA,PARQUES Y JARDINES,300.684,CALLE DE ROQUETAS DE MAR,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICA. LA PARCELA ESTÁ FORMADA POR DOS FINCASREGISTRALES, SIN QUE SE DISPONGA DE DELIMITACIÓN DE AMBAS, JUNTO AL POLIDEPORTIVO DE HORTALEZA.",12835.00 m2
HORTALEZA,PARQUES Y JARDINES,300.685,CALLE DE LA TORONGA NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ZONA VERDE DE BARRIO.,2.58 m2
HORTALEZA,PARQUES Y JARDINES,300.686,CALLE DEL PINTOR LUCIO MUÑOZ NUM 3-35,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,10998.18 m2
HORTALEZA,PARQUES Y JARDINES,300.689,"CALLE ANA DE AUSTRIA 8, C/V C/ SANCHINARRO Y C/ DE OÑA",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO.,34874.49 m2
HORTALEZA,PARQUES Y JARDINES,300.69,AVENIDA ING. EMILIO HERRERA C/V VICENTE BLASCO IBÁÑEZ,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO.,14129.29 m2
HORTALEZA,PARQUES Y JARDINES,300.692,CALLE DE SANTA VIRGILIA NUM 17,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO. DENTRO DE SU PERÍMETRO SEENCUENTRA INCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICA SANTA VIRGILIA,(PISTA POLIDEPORTIVA CONEQUIPAMIENTO DE FÚTBOL SALA Y BALONCESTO, SIN MARCAJES), SITUADA EN LA CALLE SANTA VIRGILIA NÚMERO 17POSTERIOR(CUBIERTA DEL PAR).",36007.00 m2
HORTALEZA,PARQUES Y JARDINES,300.693,CALLE DE RAFAELA APARICIO NUM 2,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO ESTÁ INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA MARUJA MALLO, PISTA POLIDEPORTIVA CON MARCAJES DE FÚLBOL SALA YBALONMANO), SITUADA EN LA CALLE MARUJA MALLO NUMERO 7.",50013.69 m2
HORTALEZA,PARQUES Y JARDINES,300.694,CALLE DE LAS PEONIAS NUM 2,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO. EN EL INTERIOR DE SU PERÍMETROSE ENCUENTRA INCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICA PEONÍAS-JOSÉ MIGUEL VICENS, PISTA DE BALONCESTOY PISTA DE FÚTBOL SALA, SITUADA EN LA CALLE DE LAS PEONÍAS NÚMERO 2.",11549.00 m2
HORTALEZA,PARQUES Y JARDINES,300.695,"CALLE DE MONTALBOS, FRENTE AL NUM 14","DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRAINCLUIDA INSTALACIÓN DEPORTIVA BÁSICA MONTALBOS (PISTA DE PATINAJE Y 3 PISTAS DE CHITO), SITUADA ENLA CALLE MONTALBOS NÚMERO 14.",2091.40 m2
HORTALEZA,PARQUES Y JARDINES,300.696,PLAZA DE GOLMAYO,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRAINCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICA EL BOSQUE (PISTA DE FÚTBOL SALA), SITUADA EN LA PLAZA DEGOLMAYO, 17.",800.13 m2
HORTALEZA,PARQUES Y JARDINES,300.697,AVENIDA DE FRANCISCO PI Y MARGALL C/V MARIA DE PORTUGAL,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO.,18771.65 m2
HORTALEZA,PARQUES Y JARDINES,300.698,AVENIDA DE FRANCISCO PI Y MARGALL C/V C/ DE MARÍA TUDOR,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO.,4049.80 m2
HORTALEZA,PARQUES Y JARDINES,300.699,AVENIDA DE ISABEL DE VALOIS NUM 16,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.PARQUE URBANO,10263.54 m2
HORTALEZA,PARQUES Y JARDINES,300.7,CALLE ANA DE AUSTRIA C/V AV. FRANCISCO PI Y MARGALL,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO,28752.77 m2
HORTALEZA,PARQUES Y JARDINES,300.701,CALLE MARIA DE PORTUGAL 18 C/V CTRA. NACIONAL A1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,19968.46 m2
HORTALEZA,PARQUES Y JARDINES,300.702,AVENIDA FRANCISCO PI Y MARGALL C/V CTRA. NACIONAL A1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3482.53 m2
HORTALEZA,PARQUES Y JARDINES,300.703,"CALLE DE MARÍA DE PORTUGAL, 1 C/V CTRA. NACIONAL A1",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,6896.03 m2
HORTALEZA,PARQUES Y JARDINES,300.704,CALLE DE LOS PADRES DOMINICOS NUM 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES,7676.10 m2
HORTALEZA,PARQUES Y JARDINES,300.705,CALLE DEL ARROYO DE VALDEVEBAS C/V CTRA. NACIONAL A1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,6086.72 m2
HORTALEZA,PARQUES Y JARDINES,300.706,CALLE DE MARTINA DIAZ NUM 4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,4834.40 m2
HORTALEZA,PARQUES Y JARDINES,300.707,AVENIDA DE NICETO ALCALÁ ZAMORA NUM 13,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,21070.95 m2
HORTALEZA,PARQUES Y JARDINES,300.708,CALLE VICENTE BLASCO IBAÑEZ C/V C/ PADRES DOMINICOS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO,199242.93 m2
HORTALEZA,PARQUES Y JARDINES,300.709,CALLE VICENTE BLASCO IBAÑEZ C/V AV. ING EMILIO HERRERA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO,45593.75 m2
HORTALEZA,PARQUES Y JARDINES,300.71,CALLE VICENTE BLASCO IBAÑEZ C/V AV. FCO. PI Y MARGALL,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO. EN EL INTERIOR DE SU PERÍMETROSE ENCUENTRA INCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICA SANCHINARRO IV (PISTA DE SKATE), SITUADA EN LAAVENIDA DE NICETO ALCALÁ ZAMORA, Nº 12.",27535.81 m2
HORTALEZA,PARQUES Y JARDINES,300.711,AVENIDA DE NICETO ALCALA ZAMORA NUM 4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO,16489.13 m2
HORTALEZA,PARQUES Y JARDINES,300.712,CALLE DE MARIA DE PORTUGAL NUM 28,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO,821.72 m2
